Diesel,Electric,Hybrid,Other,Petrol,Automatic,Manual,Other,Semi-Auto,year,price,mileage,tax,mpg,engineSize
0,0,0,0,1,0,0,0,1,2018,17990,10600,150,38.2,2.0
0,0,0,0,1,0,0,0,1,2019,23990,9165,145,50.4,2.0
1,0,0,0,0,0,0,0,1,2017,16999,29000,145,60.1,2.0
1,0,0,0,0,0,0,0,1,2017,18198,23380,125,60.1,2.0
0,0,0,0,1,0,0,0,1,2020,59995,5,145,34.0,3.0
1,0,0,0,0,0,1,0,0,2020,36995,103,145,54.3,2.0
0,0,1,0,0,1,0,0,0,2017,52495,17580,0,134.5,1.5
0,0,1,0,0,0,0,0,1,2019,30490,4754,140,156.9,2.0
1,0,0,0,0,0,0,0,1,2016,29480,24864,205,47.1,3.0
1,0,0,0,0,0,1,0,0,2019,16490,9010,150,72.4,1.5
1,0,0,0,0,0,1,0,0,2019,24990,6764,150,48.7,2.0
0,0,0,0,1,0,0,0,1,2019,25780,68945,150,45.6,2.0
1,0,0,0,0,1,0,0,0,2017,18850,26498,145,65.7,2.0
0,0,0,0,1,0,0,0,1,2013,13640,26356,200,41.5,2.0
1,0,0,0,0,0,1,0,0,2016,11991,22842,20,68.9,2.0
0,0,0,0,1,0,1,0,0,2019,20980,101,145,52.3,1.5
0,0,0,0,1,0,1,0,0,2019,20980,101,145,52.3,1.5
0,0,0,0,1,1,0,0,0,2019,30980,500,145,41.5,3.0
1,0,0,0,0,1,0,0,0,2019,35980,101,145,50.4,3.0
0,0,0,0,1,0,1,0,0,2017,14397,9243,145,52.3,1.5
1,0,0,0,0,0,1,0,0,2017,13040,20506,145,68.9,2.0
1,0,0,0,0,0,0,0,1,2019,19995,4371,150,67.3,2.0
1,0,0,0,0,0,1,0,0,2019,24495,7107,150,60.1,2.0
0,0,0,0,1,0,0,0,1,2017,14495,20031,30,58.9,1.5
0,0,0,0,1,0,0,0,1,2019,30395,13563,145,30.4,2.0
1,0,0,0,0,0,0,0,1,2019,32790,8464,145,50.4,3.0
0,0,0,0,1,0,0,0,1,2019,29990,5496,145,45.6,2.0
0,0,0,0,1,0,0,0,1,2019,26000,3085,145,40.9,1.5
1,0,0,0,0,0,0,0,1,2019,48940,4544,145,37.7,3.0
1,0,0,0,0,0,0,0,1,2016,18584,30158,125,60.1,2.0
1,0,0,0,0,1,0,0,0,2019,74980,7901,145,31.4,3.0
0,0,0,0,1,0,0,0,1,2017,28980,26478,145,39.2,3.0
0,0,0,0,1,0,0,0,1,2019,30980,1500,145,40.9,2.0
0,0,0,0,1,0,1,0,0,2019,19980,102,145,52.3,1.5
1,0,0,0,0,1,0,0,0,2019,25980,5062,145,61.4,2.0
0,0,0,0,1,0,0,0,1,2019,24480,2772,145,38.7,2.0
0,0,0,0,1,0,0,0,1,2017,21980,12869,145,39.8,3.0
1,0,0,0,0,1,0,0,0,2019,20780,8245,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,31495,4919,150,51.4,3.0
1,0,0,0,0,0,1,0,0,2019,28295,2179,150,54.3,2.0
1,0,0,0,0,0,1,0,0,2019,27975,3367,150,54.3,2.0
1,0,0,0,0,0,0,0,1,2019,23995,2279,150,65.7,2.0
1,0,0,0,0,0,0,0,1,2017,18995,17108,145,61.4,2.0
1,0,0,0,0,0,0,0,1,2020,25993,1705,145,65.7,2.0
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
1,0,0,0,0,1,0,0,0,2019,31980,4084,145,49.6,2.0
0,0,0,0,1,0,0,0,1,2019,43480,152,145,34.0,3.0
0,0,0,0,1,1,0,0,0,2019,43480,2689,145,29.1,3.0
1,0,0,0,0,1,0,0,0,2019,32980,1000,145,47.9,3.0
1,0,0,0,0,1,0,0,0,2019,40980,7439,145,36.7,3.0
0,0,0,0,1,1,0,0,0,2019,25480,4080,145,43.5,2.0
0,0,0,0,1,0,1,0,0,2019,23980,2672,145,41.5,1.5
1,0,0,0,0,0,0,0,1,2019,28980,6093,150,48.7,2.0
1,0,0,0,0,0,0,0,1,2019,27980,5502,150,62.8,2.0
1,0,0,0,0,0,0,0,1,2019,33980,6779,150,54.3,2.0
0,0,0,0,1,0,0,0,1,2019,25980,6382,150,42.2,2.0
0,0,0,0,1,0,0,0,1,2019,19980,8406,150,40.9,1.5
0,0,0,0,1,0,0,0,1,2019,24980,9122,150,42.2,2.0
0,0,0,0,1,0,0,0,1,2019,25980,5951,150,50.4,2.0
0,0,0,0,1,0,0,0,1,2019,24480,14444,145,47.9,2.0
0,0,0,0,1,0,0,0,1,2019,21480,8364,145,47.9,2.0
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
0,0,1,0,0,0,0,0,1,2017,16980,39462,0,148.7,2.0
0,0,0,0,1,0,0,0,1,2018,19980,28000,145,47.9,2.0
1,0,0,0,0,0,1,0,0,2016,18980,29614,125,57.6,2.0
1,0,0,0,0,0,0,0,1,2017,22980,12600,160,51.4,3.0
1,0,0,0,0,0,0,0,1,2015,19980,65185,160,49.6,3.0
1,0,0,0,0,0,0,0,1,2018,23980,24866,145,49.6,2.0
1,0,0,0,0,1,0,0,0,2019,30980,1000,145,50.4,2.0
1,0,0,0,0,0,0,0,1,2019,33500,3215,145,60.1,2.0
0,0,0,0,1,0,0,0,1,2019,29480,1500,145,50.4,2.0
0,0,0,0,1,0,1,0,0,2019,21980,101,145,52.3,1.5
0,0,0,0,1,0,0,0,1,2019,29980,1817,145,38.7,2.0
0,0,0,0,1,0,1,0,0,2019,19480,152,145,42.8,1.5
1,0,0,0,0,1,0,0,0,2019,36980,3622,145,53.3,3.0
1,0,0,0,0,1,0,0,0,2019,26480,3146,145,58.9,2.0
1,0,0,0,0,1,0,0,0,2019,21980,4481,145,67.3,2.0
1,0,0,0,0,1,0,0,0,2019,24480,4429,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,25980,5084,150,52.3,2.0
1,0,0,0,0,0,0,0,1,2018,25980,21694,150,54.3,2.0
1,0,0,0,0,0,0,0,1,2019,31980,9305,150,54.3,2.0
1,0,0,0,0,0,0,0,1,2019,51980,4484,150,33.6,3.0
1,0,0,0,0,0,0,0,1,2019,25980,9666,150,52.3,2.0
1,0,0,0,0,0,0,0,1,2019,26480,6018,150,52.3,2.0
0,0,0,0,1,0,0,0,1,2019,22980,7729,150,40.4,1.5
1,0,0,0,0,0,0,0,1,2018,27980,5100,150,46.3,2.0
0,0,0,0,1,0,0,0,1,2019,20980,7532,145,50.4,2.0
0,0,0,0,1,0,0,0,1,2019,21980,13844,145,50.4,2.0
1,0,0,0,0,0,0,0,1,2019,22980,11571,145,54.3,2.0
1,0,0,0,0,0,0,0,1,2019,31980,4609,145,54.3,2.0
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
1,0,0,0,0,1,0,0,0,2018,18989,23850,145,60.1,2.0
0,0,0,0,1,1,0,0,0,2017,20489,14393,145,48.7,2.0
0,0,0,0,1,0,0,0,1,2018,17995,15588,145,48.7,2.0
1,0,0,0,0,1,0,0,0,2016,17600,20444,30,65.7,2.0
1,0,0,0,0,0,0,0,1,2017,18730,23618,145,62.8,2.0
1,0,0,0,0,1,0,0,0,2019,22480,7107,145,49.6,2.0
1,0,0,0,0,1,0,0,0,2019,21980,7995,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,47980,11813,145,37.7,3.0
1,0,0,0,0,1,0,0,0,2019,18480,10164,145,68.9,1.5
1,0,0,0,0,0,0,0,1,2019,20980,18000,150,64.2,2.0
1,0,0,0,0,0,1,0,0,2017,13980,38120,30,65.7,2.0
0,0,0,0,1,0,0,0,1,2018,23980,10812,150,32.5,3.0
1,0,0,0,0,0,0,0,1,2016,14980,28000,20,68.9,1.5
1,0,0,0,0,0,1,0,0,2014,9530,47262,165,51.4,2.0
0,0,0,0,1,0,0,0,1,2016,22260,4622,165,44.8,2.0
0,0,0,0,1,0,1,0,0,2015,10982,70000,125,53.3,1.5
0,0,0,0,1,0,0,0,1,2019,26400,3457,145,50.4,2.0
0,0,0,0,1,0,1,0,0,2019,24490,3728,145,51.4,1.5
0,0,0,0,1,0,1,0,0,2018,13999,22492,145,53.3,1.5
1,0,0,0,0,0,0,0,1,2016,11995,70486,20,74.3,2.0
1,0,0,0,0,0,0,0,1,2017,24500,22768,145,54.3,2.0
1,0,0,0,0,0,1,0,0,2015,12950,52338,30,64.2,2.0
0,0,0,0,1,0,0,0,1,2017,19495,17735,150,48.7,2.0
1,0,0,0,0,0,1,0,0,2019,17797,12266,150,65.7,2.0
1,0,0,0,0,0,0,0,1,2018,18991,21941,150,64.2,2.0
1,0,0,0,0,1,0,0,0,2016,14795,42229,20,74.3,2.0
1,0,0,0,0,0,0,0,1,2017,13495,44247,145,67.3,2.0
1,0,0,0,0,0,0,0,1,2018,20980,29757,150,60.1,2.0
1,0,0,0,0,0,0,0,1,2018,24980,6900,150,51.4,3.0
1,0,0,0,0,0,0,0,1,2019,21980,8000,150,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,34980,9430,150,53.3,3.0
1,0,0,0,0,0,0,0,1,2019,49980,9173,150,37.7,3.0
0,0,0,0,1,0,0,0,1,2019,31993,6000,145,34.5,2.0
0,0,0,0,1,0,0,0,1,2019,30123,7500,145,34.5,2.0
1,0,0,0,0,0,0,0,1,2019,25490,7466,145,65.7,2.0
0,0,0,0,1,1,0,0,0,2016,32983,33113,300,34.0,3.0
1,0,0,0,0,1,0,0,0,2015,14400,63034,30,65.7,2.0
1,0,0,0,0,0,1,0,0,2016,14200,51101,125,60.1,2.0
0,0,0,0,1,0,1,0,0,2016,11182,22499,125,53.3,1.5
0,0,1,0,0,0,0,0,1,2017,18900,28943,135,134.5,2.0
1,0,0,0,0,1,0,0,0,2016,18400,17944,30,65.7,2.0
1,0,0,0,0,0,0,0,1,2017,18991,31438,145,58.9,2.0
1,0,0,0,0,0,0,0,1,2017,19000,33814,145,57.7,2.0
1,0,0,0,0,0,0,0,1,2019,25000,1061,145,48.7,2.0
1,0,0,0,0,0,0,0,1,2019,21490,3630,145,51.4,2.0
1,0,0,0,0,0,0,0,1,2019,25250,2640,145,48.7,2.0
0,0,0,0,1,0,0,0,1,2019,24970,101,145,45.6,2.0
1,0,0,0,0,0,0,0,1,2019,27490,6036,145,58.9,2.0
0,0,0,0,1,0,0,0,1,2019,27790,103,145,42.2,2.0
0,0,0,0,1,0,0,0,1,2019,27790,103,145,42.2,2.0
0,0,0,0,1,0,0,0,1,2019,31400,13191,145,30.4,2.0
0,0,0,0,1,0,0,0,1,2019,31000,18720,145,30.4,2.0
0,0,0,0,1,0,0,0,1,2019,31500,8438,145,30.4,2.0
0,0,0,0,1,0,0,0,1,2018,25991,22620,150,41.5,3.0
0,0,0,0,1,0,0,0,1,2019,31800,6724,150,30.4,2.0
1,0,0,0,0,0,0,0,1,2019,25101,24143,150,65.7,2.0
1,0,0,0,0,0,1,0,0,2018,19575,26841,150,64.2,2.0
1,0,0,0,0,0,0,0,1,2019,26990,6188,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,37990,590,145,47.9,3.0
0,0,1,0,0,0,0,0,1,2019,30490,5687,135,156.9,2.0
1,0,0,0,0,0,0,0,1,2019,25590,5354,145,36.7,2.0
0,0,0,0,1,0,0,0,1,2019,26920,5060,145,38.7,2.0
0,0,0,0,1,0,0,0,1,2019,41990,1348,145,34.0,3.0
1,0,0,0,0,0,1,0,0,2013,8990,63000,160,51.4,2.0
1,0,0,0,0,0,0,0,1,2020,38000,101,150,49.6,3.0
0,0,0,0,1,0,0,0,1,2020,30403,2882,145,41.5,3.0
1,0,0,0,0,0,0,0,1,2018,20000,28596,145,62.8,2.0
1,0,0,0,0,1,0,0,0,2014,14790,19503,160,51.4,3.0
1,0,0,0,0,0,1,0,0,2013,9380,47485,160,51.4,2.0
1,0,0,0,0,1,0,0,0,2017,18990,23163,30,65.7,2.0
1,0,0,0,0,0,1,0,0,2015,8190,92230,30,65.7,2.0
1,0,0,0,0,0,0,0,1,2014,15291,54859,160,52.3,3.0
1,0,0,0,0,0,1,0,0,2014,11474,53211,30,61.4,2.0
1,0,0,0,0,0,0,0,1,2018,29357,12726,150,54.3,2.0
1,0,0,0,0,0,0,0,1,2015,11141,64865,165,52.3,2.0
1,0,0,0,0,0,0,0,1,2019,23250,4627,145,48.7,2.0
1,0,0,0,0,0,0,0,1,2019,23250,4949,145,48.7,2.0
1,0,0,0,0,0,0,0,1,2014,17750,39801,160,50.4,3.0
0,0,0,0,1,0,0,0,1,2019,31000,17355,145,30.4,2.0
1,0,0,0,0,0,0,0,1,2019,64400,3003,145,33.6,3.0
1,0,0,0,0,0,0,0,1,2016,25750,34820,145,54.3,3.0
1,0,0,0,0,0,1,0,0,2013,8990,63000,160,51.4,2.0
1,0,0,0,0,0,0,0,1,2017,20604,13191,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2018,19125,23369,145,64.2,2.0
1,0,0,0,0,0,0,0,1,2017,19116,51260,150,53.3,3.0
1,0,0,0,0,0,0,0,1,2015,19990,60059,150,54.3,2.0
0,0,0,0,1,0,1,0,0,2018,21991,11648,150,43.5,2.0
1,0,0,0,0,1,0,0,0,2016,14550,56320,30,62.8,2.0
1,0,0,0,0,0,0,0,1,2017,16950,34110,145,62.8,2.0
1,0,0,0,0,0,0,0,1,2015,17830,33910,160,51.4,3.0
1,0,0,0,0,1,0,0,0,2017,23400,17630,145,49.6,3.0
1,0,0,0,0,1,0,0,0,2015,14930,33330,125,60.1,2.0
1,0,0,0,0,0,0,0,1,2016,17698,36764,145,54.3,3.0
1,0,0,0,0,0,0,0,1,2017,19498,21346,145,55.4,2.0
1,0,0,0,0,0,0,0,1,2020,35500,101,145,53.3,3.0
1,0,0,0,0,0,1,0,0,2017,19000,19202,145,60.1,2.0
1,0,0,0,0,1,0,0,0,2017,35470,47717,235,42.8,3.0
0,0,0,0,1,0,0,0,1,2015,14120,29599,145,50.4,2.0
0,0,0,0,1,0,1,0,0,2019,23963,6317,145,41.5,1.5
1,0,0,0,0,0,0,0,1,2019,51500,561,145,42.2,3.0
1,0,0,0,0,0,1,0,0,2017,15980,17000,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2016,14980,41492,30,67.3,2.0
0,0,0,0,1,0,0,0,1,2017,13980,27483,30,55.4,1.5
1,0,0,0,0,0,0,0,1,2019,26650,9440,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,26650,7902,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2017,17141,30171,145,64.2,2.0
1,0,0,0,0,0,0,0,1,2015,20491,51111,205,47.1,3.0
1,0,0,0,0,0,0,0,1,2017,22991,23451,200,49.6,3.0
1,0,0,0,0,0,0,0,1,2020,31503,1418,145,50.4,3.0
1,0,0,0,0,0,0,0,1,2017,19000,48457,145,68.9,2.0
1,0,0,0,0,0,0,0,1,2019,28480,7384,145,51.4,3.0
1,0,0,0,0,0,1,0,0,2019,21980,9326,145,60.1,2.0
1,0,0,0,0,0,0,0,1,2020,21480,10,145,53.3,2.0
0,0,0,0,1,0,1,0,0,2019,22450,5455,150,39.8,1.5
1,0,0,0,0,0,0,0,1,2017,17490,35519,30,65.7,2.0
0,0,0,0,1,0,0,0,1,2016,29990,30241,300,34.0,3.0
0,0,0,0,1,0,0,0,1,2019,26950,4320,145,42.2,2.0
0,0,0,0,1,0,0,0,1,2018,31500,35332,145,34.5,3.0
0,0,0,0,1,0,0,0,1,2016,32998,23212,300,34.0,3.0
1,0,0,0,0,0,1,0,0,2017,13500,50435,20,68.9,2.0
0,0,0,0,1,1,0,0,0,2017,37498,24498,145,29.1,4.4
1,0,0,0,0,1,0,0,0,2017,20998,16678,145,56.5,3.0
0,0,0,0,1,0,0,0,1,2017,16498,2210,150,55.4,1.5
1,0,0,0,0,0,0,0,1,2017,12998,62576,20,70.6,2.0
1,0,0,0,0,0,1,0,0,2016,8498,83850,0,74.3,1.5
0,0,0,0,1,0,0,0,1,2018,19980,9933,145,38.2,2.0
0,0,0,0,1,0,0,0,1,2019,22980,2083,145,50.4,2.0
1,0,0,0,0,0,0,0,1,2019,23780,1223,145,49.6,2.0
0,0,0,0,1,0,1,0,0,2019,21980,2841,145,44.1,1.5
1,0,0,0,0,0,0,0,1,2019,28500,2370,145,48.7,2.0
1,0,0,0,0,1,0,0,0,2019,50980,5720,145,37.7,3.0
0,0,0,0,1,0,0,0,1,2019,20440,9908,150,47.9,2.0
0,0,0,0,1,0,1,0,0,2019,18440,6088,150,52.3,1.5
1,0,0,0,0,0,0,0,1,2019,27440,4665,150,52.3,2.0
0,0,0,0,1,0,0,0,1,2019,44980,10135,150,34.5,3.0
1,0,0,0,0,0,0,0,1,2019,28440,2212,150,48.7,2.0
0,0,0,0,1,0,0,0,1,2019,53980,2395,145,33.2,3.0
1,0,0,0,0,0,0,0,1,2020,28940,1550,145,53.3,2.0
1,0,0,0,0,0,0,0,1,2019,24250,10125,145,58.9,2.0
0,0,0,0,1,0,0,0,1,2018,21800,7673,145,48.7,2.0
0,0,0,0,1,0,0,0,1,2019,28750,1914,145,39.8,2.0
1,0,0,0,0,0,0,0,1,2018,22490,10799,145,72.4,2.0
1,0,0,0,0,0,0,0,1,2019,29250,8190,145,48.7,2.0
0,0,0,0,1,0,0,0,1,2019,21400,16086,145,48.7,2.0
1,0,0,0,0,0,0,0,1,2019,23480,4394,150,53.3,2.0
0,0,0,0,1,0,0,0,1,2020,21950,15,150,50.4,2.0
0,0,0,0,1,0,0,0,1,2020,20480,10,150,42.2,1.5
1,0,0,0,0,0,0,0,1,2019,25440,101,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,21950,101,145,67.3,2.0
1,0,0,0,0,0,0,0,1,2019,36440,105,145,54.3,2.0
1,0,0,0,0,0,0,0,1,2017,19980,15762,145,53.3,3.0
0,0,0,0,1,0,1,0,0,2019,17980,7168,145,52.3,1.5
1,0,0,0,0,0,1,0,0,2016,12980,27696,30,65.7,2.0
0,0,0,0,1,0,0,0,1,2019,20440,6108,145,51.4,1.5
1,0,0,0,0,0,1,0,0,2019,17980,5869,145,70.6,1.5
1,0,0,0,0,0,0,0,1,2019,23850,7937,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,27940,6865,145,52.3,2.0
1,0,0,0,0,0,0,0,1,2019,18440,4512,145,68.9,1.5
1,0,0,0,0,0,0,0,1,2019,25940,5915,145,53.3,2.0
1,0,0,0,0,0,0,0,1,2019,29440,7983,145,48.7,2.0
1,0,0,0,0,0,0,0,1,2019,46440,1486,145,37.7,3.0
0,0,0,0,1,0,0,0,1,2019,27950,8998,145,38.7,2.0
0,0,0,0,1,1,0,0,0,2019,30480,5822,145,30.4,2.0
1,0,0,0,0,0,1,0,0,2017,15998,15926,150,62.8,1.5
1,0,0,0,0,0,0,0,1,2018,29498,23206,150,48.7,3.0
1,0,0,0,0,0,0,0,1,2019,27480,101,145,55.4,3.0
0,0,1,0,0,1,0,0,0,2019,64750,2799,135,141.2,1.5
1,0,0,0,0,0,0,0,1,2019,59000,5923,150,39.8,3.0
0,0,0,0,1,0,0,0,1,2019,42351,1797,145,29.1,3.0
0,0,1,0,0,1,0,0,0,2017,18500,36429,0,470.8,0.0
1,0,0,0,0,0,0,0,1,2016,17561,46435,145,55.4,3.0
1,0,0,0,0,0,0,0,1,2018,17750,16712,145,62.8,2.0
0,0,0,0,1,0,0,0,1,2018,35750,8326,145,34.0,3.0
1,0,0,0,0,0,0,0,1,2019,66000,2881,145,33.6,3.0
1,0,0,0,0,0,0,0,1,2016,19498,21249,145,55.4,2.0
1,0,0,0,0,0,0,0,1,2015,16998,25649,125,57.6,2.0
1,0,0,0,0,0,0,0,1,2016,18698,21500,145,54.3,3.0
0,0,0,0,1,0,0,0,1,2016,19798,24485,200,39.8,3.0
1,0,0,0,0,0,0,0,1,2016,21798,29512,145,54.3,2.0
0,0,0,0,1,0,0,0,1,2019,21980,4170,145,50.4,2.0
0,0,0,0,1,0,1,0,0,2019,20980,4092,145,44.1,1.5
1,0,0,0,0,0,0,0,1,2019,31980,4647,145,54.3,2.0
1,0,0,0,0,0,0,0,1,2019,18980,17950,150,67.3,2.0
1,0,0,0,0,0,0,0,1,2018,22780,10147,150,60.1,2.0
0,0,0,0,1,0,0,0,1,2017,20480,34218,205,39.8,3.0
1,0,0,0,0,0,0,0,1,2016,23780,24441,165,50.4,3.0
1,0,0,0,0,0,0,0,1,2017,21480,11857,150,55.4,2.0
0,0,0,0,1,0,1,0,0,2017,13990,34249,150,53.3,1.5
1,0,0,0,0,0,1,0,0,2017,15490,32811,150,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,28480,1805,145,52.3,2.0
1,0,0,0,0,0,0,0,1,2019,23440,23,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,27440,5682,145,62.8,2.0
1,0,0,0,0,0,0,0,1,2019,27440,9131,145,62.8,2.0
0,0,0,0,1,0,0,0,1,2019,39480,6012,145,34.5,3.0
1,0,0,0,0,0,0,0,1,2017,18990,46796,145,62.8,2.0
1,0,0,0,0,0,0,0,1,2018,19840,32151,145,61.4,2.0
0,0,0,0,1,0,0,0,1,2018,24940,5577,145,32.5,3.0
0,0,0,0,1,0,0,0,1,2019,44980,9244,145,32.5,3.0
1,0,0,0,0,0,1,0,0,2015,12980,47863,30,62.8,2.0
1,0,0,0,0,1,0,0,0,2019,31480,6822,145,50.4,3.0
0,0,0,0,1,0,0,0,1,2020,49980,1000,145,34.0,3.0
1,0,0,0,0,0,0,0,1,2020,32980,1500,145,61.4,2.0
0,0,0,0,1,0,0,0,1,2020,34980,1000,145,48.7,2.0
1,0,0,0,0,0,1,0,0,2019,19480,4707,145,65.7,2.0
0,0,0,0,1,0,1,0,0,2018,17480,13455,145,52.3,1.5
0,0,0,0,1,0,0,0,1,2015,15980,39887,200,41.5,2.0
0,0,0,0,1,0,0,0,1,2019,21980,1000,145,50.4,1.5
0,0,0,0,1,0,0,0,1,2020,37480,1000,145,34.0,2.0
0,0,0,0,1,0,0,0,1,2016,17980,32863,160,46.3,2.0
0,0,0,0,1,0,0,0,1,2019,54980,1525,145,24.8,3.0
1,0,0,0,0,0,0,0,1,2019,25480,5673,145,57.7,2.0
1,0,0,0,0,1,0,0,0,2019,20780,8936,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,21980,4887,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2015,15980,41532,125,61.4,2.0
1,0,0,0,0,1,0,0,0,2019,33480,8345,145,54.3,2.0
1,0,0,0,0,0,0,0,1,2019,25980,2946,145,65.7,2.0
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
0,0,0,0,1,0,1,0,0,2019,20980,1000,145,52.3,1.5
1,0,0,0,0,0,0,0,1,2019,26980,9554,145,56.5,3.0
0,0,0,0,1,0,0,0,1,2017,22480,24552,145,39.8,3.0
0,0,0,0,1,0,1,0,0,2017,15980,22022,145,47.1,2.0
0,0,0,0,1,0,0,0,1,2019,25980,9630,145,50.4,2.0
0,0,0,0,1,0,0,0,1,2019,21980,5547,145,50.4,2.0
1,0,0,0,0,0,0,0,1,2019,32480,5612,145,60.1,3.0
1,0,0,0,0,0,1,0,0,2019,25980,3512,145,54.3,2.0
0,0,0,0,1,0,1,0,0,2019,19980,3459,145,42.2,1.5
1,0,0,0,0,0,1,0,0,2019,24980,3189,145,48.7,2.0
1,0,0,0,0,1,0,0,0,2019,49980,4076,145,37.7,3.0
1,0,0,0,0,0,1,0,0,2019,25980,4903,145,54.3,2.0
1,0,0,0,0,1,0,0,0,2019,28980,3855,145,48.7,2.0
1,0,0,0,0,1,0,0,0,2019,33570,4253,145,47.9,3.0
0,0,0,0,1,0,0,0,1,2019,20980,7153,145,50.4,1.5
1,0,0,0,0,1,0,0,0,2019,49980,3080,145,37.7,3.0
1,0,0,0,0,1,0,0,0,2019,33580,2856,145,47.9,3.0
1,0,0,0,0,1,0,0,0,2019,33480,1000,145,50.4,2.0
0,0,0,0,1,0,0,0,1,2019,24980,2290,145,47.9,2.0
0,0,0,0,1,0,1,0,0,2019,22480,100,145,44.1,1.5
1,0,0,0,0,1,0,0,0,2019,28980,6558,145,53.3,3.0
0,0,0,0,1,0,0,0,1,2019,17480,3583,145,55.5,1.5
0,0,0,0,1,0,1,0,0,2018,17480,13107,145,52.3,1.5
1,0,0,0,0,1,0,0,0,2018,36480,9135,145,47.1,3.0
1,0,0,0,0,1,0,0,0,2019,49980,4810,145,37.7,3.0
0,0,0,0,1,0,0,0,1,2019,40980,4786,145,34.0,3.0
0,0,0,0,1,0,0,0,1,2019,28998,5568,150,42.2,2.0
1,0,0,0,0,0,0,0,1,2017,21998,35734,150,54.3,2.0
1,0,0,0,0,0,0,0,1,2017,18995,29647,145,57.7,2.0
1,0,0,0,0,0,0,0,1,2019,50980,13863,145,37.7,3.0
1,0,0,0,0,1,0,0,0,2019,49980,6277,145,37.7,3.0
1,0,0,0,0,0,0,0,1,2017,18780,42359,150,64.2,2.0
1,0,0,0,0,0,0,0,1,2019,49980,5881,150,37.7,3.0
1,0,0,0,0,0,0,0,1,2018,18990,17282,150,64.2,2.0
0,0,0,0,1,0,0,0,1,2019,62980,3256,145,26.9,4.4
1,0,0,0,0,0,0,0,1,2019,27980,4859,145,64.2,2.0
1,0,0,0,0,1,0,0,0,2019,34680,3428,145,49.6,3.0
1,0,0,0,0,1,0,0,0,2019,32780,3774,145,65.7,2.0
1,0,0,0,0,1,0,0,0,2019,30980,2386,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2019,23980,1000,145,62.8,2.0
1,0,0,0,0,1,0,0,0,2019,49980,3981,145,37.7,3.0
1,0,0,0,0,0,0,0,1,2019,19980,3602,145,52.3,2.0
1,0,0,0,0,0,1,0,0,2019,24680,1000,145,68.9,2.0
1,0,0,0,0,0,0,0,1,2020,61980,3968,145,33.6,3.0
0,0,0,0,1,0,0,0,1,2020,31980,1000,145,38.7,2.0
1,0,0,0,0,0,1,0,0,2019,23980,4649,145,68.9,2.0
1,0,0,0,0,1,0,0,0,2019,29480,4523,145,36.7,2.0
1,0,0,0,0,0,1,0,0,2019,28780,1000,145,48.7,2.0
1,0,0,0,0,0,0,0,1,2019,49980,8143,150,37.7,3.0
0,0,0,0,1,0,1,0,0,2019,20780,2896,150,52.3,1.5
0,0,0,0,1,0,0,0,1,2019,20980,3334,145,50.4,1.5
1,0,0,0,0,1,0,0,0,2019,55980,10000,145,40.4,3.0
0,0,0,0,1,0,0,0,1,2018,14980,22368,145,55.5,1.5
1,0,0,0,0,0,0,0,1,2015,18980,33122,205,47.9,3.0
1,0,0,0,0,0,0,0,1,2019,25980,100,145,51.4,2.0
0,0,0,0,1,0,0,0,1,2018,37780,16509,150,34.5,3.0
0,0,0,0,1,1,0,0,0,2015,13260,69820,145,48.7,2.0
1,0,0,0,0,0,0,0,1,2016,14470,51030,30,62.8,2.0
0,0,0,0,1,0,1,0,0,2018,14499,19947,145,53.3,1.5
0,0,1,0,0,1,0,0,0,2016,14999,70054,0,148.7,2.0
1,0,0,0,0,1,0,0,0,2014,12999,41200,160,52.3,2.0
1,0,0,0,0,1,0,0,0,2017,23999,28628,145,65.7,2.0
1,0,0,0,0,0,0,0,1,2017,18999,25244,145,65.7,2.0
1,0,0,0,0,1,0,0,0,2017,29999,36500,145,57.6,3.0
